transportation_mode,commute_distance_km,flights_per_year,diet_type,meat_consumption_kg_per_month,electricity_usage_kwh,gas_usage_therms,water_usage_gallons,recycling_percentage,new_clothes_per_month,car_type,monthly_carbon_footprint_kg,household_size,vehicle_fuel_efficiency_km_per_l,renewable_energy_percentage,heating_fuel_type
walk/bicycle,12.21043284858832,3,omnivore,19.676695879933117,805.284148818222,67.92740371098913,1417.2347480360302,25.656060908464973,7.338313155135358,petrol,2244.7132371564344,3,10.5,39,Electric
public,15.90103558809355,4,omnivore,9.889683421743083,506.75859875577765,160.38643776150323,2632.105282220831,60.21104038098129,2.0015169019795067,diesel,2627.5899166786157,3,11.7,58,Gas
walk/bicycle,29.998814716680815,0,vegan,19.555532138129873,759.1691662122977,3.0157243620873686,778.4742183140568,54.61237874844645,9.34886280763711,none,1046.4265338998741,3,9.0,69,Electric
public,1292.0,0,vegetarian,0.0,0.0,0.0,0.0,['Glass'],8.0,,1767.0,2,11.0,64,Electric
private,5816.0,0,vegan,0.0,0.0,0.0,0.0,"['Paper', 'Plastic', 'Metal']",2.0,hybrid,1696.0,2,16.1,65,
public,941.0,0,vegan,0.0,0.0,0.0,0.0,"['Plastic', 'Metal']",3.0,,1209.0,1,11.9,59,Electric
walk/bicycle,61.0,0,omnivore,0.0,0.0,0.0,0.0,"['Plastic', 'Metal']",30.0,,1651.0,2,12.9,58,Electric
public,335.0,0,omnivore,0.0,0.0,0.0,0.0,"['Paper', 'Metal']",42.0,,2892.0,3,11.1,55,Electric
public,1242.0,0,pescatarian,0.0,0.0,0.0,0.0,"['Plastic', 'Metal']",32.0,,2394.0,3,12.1,43,Electric
private,6179.0,0,omnivore,0.0,0.0,0.0,0.0,['Glass'],2.0,lpg,3529.0,3,9.7,53,
public,1762.0,0,omnivore,0.0,0.0,0.0,0.0,['Glass'],3.0,,1857.0,2,11.6,64,Electric
public,15.23952474630902,1,vegan,18.604485258956743,809.3593287554103,129.8795280582142,2215.7870154894254,96.21627858737212,4.761090714320656,none,2268.012843727763,3,11.6,71,Gas
public,47.53926022841616,1,omnivore,19.351950647662505,698.2185638505883,115.13939269374414,1352.4578384689485,80.00274173042745,1.0953228411057903,petrol,2327.8721390658934,4,8.4,69,Electric
public,975.0,0,pescatarian,0.0,0.0,0.0,0.0,"['Paper', 'Plastic', 'Glass']",2.0,,2110.0,2,11.3,60,Electric
private,3038.0,0,vegan,0.0,0.0,0.0,0.0,['Plastic'],19.0,petrol,2764.0,3,9.6,52,
private,31.044260426736354,2,omnivore,10.78007941380238,713.738290366959,72.8680675596635,2035.5564264681714,51.11457914848931,2.97594978630195,diesel,2227.6798890698105,3,12.4,66,Gas
walk/bicycle,13.0,0,pescatarian,0.0,0.0,0.0,0.0,"['Paper', 'Plastic', 'Metal']",31.0,,1755.0,2,11.4,58,Electric
walk/bicycle,86.0,0,vegan,0.0,0.0,0.0,0.0,"['Plastic', 'Glass', 'Metal']",48.0,,1730.0,2,11.5,44,Electric
walk/bicycle,59.0,0,omnivore,0.0,0.0,0.0,0.0,"['Paper', 'Glass']",49.0,,1609.0,2,11.3,54,Electric
private,8.944443486712162,5,vegan,12.012602548379439,803.3461781842481,174.51124022638876,1202.7603766053555,77.81227425862181,6.854622509665239,none,2232.378260416217,3,11.8,60,Gas
private,49.635410297926256,1,vegetarian,7.166894079783708,740.7126241440203,132.40344159954122,4726.319950901646,91.91520933184019,1.3715861117729367,none,3073.4846217457116,4,8.0,74,Gas
private,9408.0,0,omnivore,0.0,0.0,0.0,0.0,[],23.0,hybrid,4787.0,4,12.2,47,
private,1548.0,0,vegetarian,0.0,0.0,0.0,0.0,"['Paper', 'Plastic']",11.0,petrol,2044.0,2,12.3,48,
walk/bicycle,5.0,0,vegetarian,0.0,0.0,0.0,0.0,[],33.0,,2942.0,3,12.9,66,Electric
walk/bicycle,37.0,0,vegan,0.0,0.0,0.0,0.0,"['Paper', 'Plastic', 'Glass', 'Metal']",34.0,,2624.0,3,12.4,71,Electric
private,196.0,0,omnivore,0.0,0.0,0.0,0.0,"['Plastic', 'Glass']",8.0,lpg,1662.0,2,12.5,54,
private,3.4194929234581286,1,vegetarian,4.434503609635603,924.9472545931249,141.98347369754828,2022.9443359537117,23.879565667641057,8.306776823806565,diesel,2403.461451944086,3,13.2,29,Gas
walk/bicycle,98.0,0,vegan,0.0,0.0,0.0,0.0,['Paper'],11.0,,2132.0,2,10.9,56,Electric
public,398.0,0,omnivore,0.0,0.0,0.0,0.0,"['Plastic', 'Glass', 'Metal']",9.0,,2547.0,2,11.1,56,Electric
walk/bicycle,5.0,0,vegetarian,0.0,0.0,0.0,0.0,"['Paper', 'Plastic', 'Glass', 'Metal']",47.0,,1380.0,2,11.9,51,Electric
public,635.0,0,pescatarian,0.0,0.0,0.0,0.0,"['Paper', 'Metal']",42.0,,2650.0,3,10.6,65,Electric
walk/bicycle,93.0,0,vegetarian,0.0,0.0,0.0,0.0,"['Paper', 'Plastic', 'Glass']",0.0,,1023.0,1,12.0,44,Electric
walk/bicycle,29.0,0,vegetarian,0.0,0.0,0.0,0.0,"['Plastic', 'Metal']",22.0,,974.0,2,11.8,66,Electric
walk/bicycle,16.702970505501106,3,vegan,3.69549202638082,986.7339595302522,56.68193390380745,4579.329633453702,64.67042626019185,5.47168055916655,petrol,2904.6530274922343,4,11.2,47,Electric
walk/bicycle,19.445369409904107,2,vegetarian,0.05747041696692268,574.2908253152301,81.4528841306021,4903.5786699798655,66.4357350833663,3.670442703129826,none,2746.613819494123,4,10.9,46,Electric
public,17.556741011282757,1,vegetarian,19.028441197954574,812.0568508056127,2.1618584086498416,1264.1857226914594,56.67695361286349,9.426517031902584,none,1304.293583742551,3,10.7,69,Electric
walk/bicycle,59.0,0,vegan,0.0,0.0,0.0,0.0,"['Plastic', 'Glass']",36.0,,1674.0,2,12.2,62,Electric
walk/bicycle,18.0,0,pescatarian,0.0,0.0,0.0,0.0,"['Paper', 'Plastic', 'Glass']",1.0,,2384.0,2,12.9,48,Electric
private,20.0,0,vegan,0.0,0.0,0.0,0.0,"['Paper', 'Plastic']",4.0,lpg,1249.0,1,12.1,68,
public,525.0,0,vegetarian,0.0,0.0,0.0,0.0,"['Plastic', 'Metal']",41.0,,1433.0,2,12.0,63,Electric
public,966.0,0,omnivore,0.0,0.0,0.0,0.0,"['Paper', 'Glass', 'Metal']",17.0,,1658.0,2,11.7,51,Electric
walk/bicycle,2.0,0,pescatarian,0.0,0.0,0.0,0.0,"['Paper', 'Metal']",6.0,,951.0,1,12.4,69,Electric
private,23.58521462223392,3,omnivore,1.1632227184140187,348.09641152930544,157.619032257279,1995.595547030709,85.93189090814958,5.575794630845411,none,1993.2494818827931,3,10.3,82,Gas
public,1886.0,0,vegan,0.0,0.0,0.0,0.0,['Glass'],41.0,,3152.0,3,9.9,57,Electric
public,347.0,0,vegan,0.0,0.0,0.0,0.0,['Metal'],2.0,,2133.0,2,12.0,60,Electric
private,9511.0,0,vegan,0.0,0.0,0.0,0.0,"['Paper', 'Plastic', 'Glass']",29.0,electric,1797.0,3,17.8,55,
public,826.0,0,omnivore,0.0,0.0,0.0,0.0,"['Plastic', 'Glass', 'Metal']",22.0,,1618.0,2,12.2,55,Electric
public,1242.0,0,vegan,0.0,0.0,0.0,0.0,['Glass'],22.0,,2034.0,2,11.2,52,Electric
walk/bicycle,28.0,0,vegetarian,0.0,0.0,0.0,0.0,"['Paper', 'Glass']",45.0,,1433.0,2,11.7,40,Electric
public,7.862672407534927,0,omnivore,14.8611728985113,820.0657258902545,65.38177254350468,2980.095934307867,97.98163124153328,2.4212119899163307,none,2570.2522325967716,3,11.4,100,Electric
private,49.49574930875071,2,vegetarian,12.188523212907246,586.8871280922444,181.9327860724309,505.4506618239004,30.9701295272053,7.1924446299162925,electric,1827.1717645122549,4,16.5,39,Gas
walk/bicycle,7.0,0,pescatarian,0.0,0.0,0.0,0.0,['Glass'],24.0,,1613.0,2,12.2,51,Electric
private,9598.0,0,vegan,0.0,0.0,0.0,0.0,"['Paper', 'Glass', 'Metal']",37.0,petrol,4209.0,4,9.2,69,
public,45.52362188740316,5,omnivore,2.927961108633943,512.2540210479664,18.811324020460862,4961.6799461506125,32.89741196005493,3.881839839994339,hybrid,2573.066660936075,4,12.0,41,Electric
private,8046.0,0,vegetarian,0.0,0.0,0.0,0.0,"['Plastic', 'Glass', 'Metal']",2.0,hybrid,2334.0,3,13.3,47,
walk/bicycle,17.0,0,omnivore,0.0,0.0,0.0,0.0,['Plastic'],34.0,,2539.0,2,12.2,80,Electric
private,3.37923991483684,1,omnivore,10.741819885465134,431.73530753450945,123.89707785321242,537.4909340895755,38.483805923336476,0.09571704355608612,hybrid,1569.731894155749,2,18.1,36,Gas
public,35.24862236059488,1,omnivore,9.93606646352797,598.4776300333625,132.41260477305713,4441.012561023047,71.755907969594,4.061283173689705,diesel,3164.3092741348446,4,10.8,62,Gas
public,664.0,0,vegan,0.0,0.0,0.0,0.0,"['Plastic', 'Metal']",6.0,,1985.0,2,11.9,49,Electric
public,972.0,0,vegan,0.0,0.0,0.0,0.0,['Metal'],40.0,,2269.0,3,11.7,55,Electric
public,415.0,0,pescatarian,0.0,0.0,0.0,0.0,"['Plastic', 'Glass']",16.0,,2938.0,2,12.9,52,Electric
public,35.0,0,vegan,0.0,0.0,0.0,0.0,['Metal'],16.0,,691.0,1,12.0,52,Electric
public,32.47283596800704,1,omnivore,10.258440229607226,679.9006534180534,97.70215923072902,2378.384544716044,74.27893175279272,3.3966181769515416,diesel,2333.178632463824,3,11.4,71,Electric
walk/bicycle,46.57811013150094,1,omnivore,5.084191579740633,769.5342452664221,35.033900136303316,2921.0382576923976,1.9781057241720301,4.424537237169099,diesel,2114.4421619839054,4,9.6,15,Electric
walk/bicycle,91.0,0,vegetarian,0.0,0.0,0.0,0.0,['Glass'],23.0,,2251.0,2,12.7,50,Electric
public,1484.0,0,omnivore,0.0,0.0,0.0,0.0,['Plastic'],14.0,,1397.0,2,11.8,67,Electric
public,1.6904241066974635,3,omnivore,3.586415277825199,657.1236332327132,51.7338972475337,547.2099258044973,75.65718159179015,0.3642728542048157,petrol,1238.2126087289068,2,12.6,70,Electric
public,1379.0,0,vegan,0.0,0.0,0.0,0.0,"['Paper', 'Plastic', 'Glass', 'Metal']",0.0,,1194.0,1,11.3,68,Electric
public,399.0,0,omnivore,0.0,0.0,0.0,0.0,"['Paper', 'Glass']",40.0,,973.0,2,11.5,55,Electric
walk/bicycle,30.0,0,pescatarian,0.0,0.0,0.0,0.0,"['Plastic', 'Glass', 'Metal']",10.0,,1861.0,2,12.4,34,Electric
private,14.777618526900055,2,vegetarian,19.721919936021294,489.5602708405855,176.40066997029845,972.8671251313042,87.58008435667215,5.878563433538737,diesel,1865.3774309522698,3,13.6,49,Gas
walk/bicycle,5.5616462073437845,1,omnivore,8.593127942225475,798.4198760350084,83.63848243856633,2200.5997462033683,85.40339666507619,5.875782109049031,diesel,2242.624732316771,3,13.4,77,Electric
public,8.555156595474822,3,omnivore,2.3537636811973606,550.4670764047337,170.12061907527107,1324.0911690421792,28.926932811091856,0.5243635505412547,none,2023.535691353579,2,11.2,38,Gas
walk/bicycle,15.328498015207948,4,omnivore,19.172878373318515,282.03356054430066,55.66745473817869,2150.5939842154494,41.289006513072515,4.835439787160629,none,1950.7245018615317,3,11.7,57,Electric
walk/bicycle,39.0,0,omnivore,0.0,0.0,0.0,0.0,[],10.0,,1106.0,1,10.7,66,Electric
private,1136.0,0,pescatarian,0.0,0.0,0.0,0.0,"['Glass', 'Metal']",33.0,petrol,3421.0,3,11.6,53,
public,1166.0,0,pescatarian,0.0,0.0,0.0,0.0,[],14.0,,1675.0,2,10.9,58,Electric
walk/bicycle,55.0,0,omnivore,0.0,0.0,0.0,0.0,"['Paper', 'Glass']",17.0,,1621.0,2,12.4,60,Electric
walk/bicycle,85.0,0,vegan,0.0,0.0,0.0,0.0,"['Paper', 'Glass']",11.0,,1270.0,2,11.1,77,Electric
walk/bicycle,98.0,0,omnivore,0.0,0.0,0.0,0.0,['Metal'],24.0,,2382.0,2,13.4,63,Electric
private,6403.0,0,pescatarian,0.0,0.0,0.0,0.0,"['Paper', 'Plastic', 'Metal']",1.0,electric,1696.0,2,19.2,46,
walk/bicycle,4.0,0,pescatarian,0.0,0.0,0.0,0.0,"['Paper', 'Plastic', 'Glass', 'Metal']",48.0,,2478.0,3,11.6,59,Electric
private,2698.0,0,vegetarian,0.0,0.0,0.0,0.0,['Paper'],50.0,electric,2027.0,3,26.6,73,
public,829.0,0,omnivore,0.0,0.0,0.0,0.0,"['Paper', 'Glass']",28.0,,2090.0,2,10.9,57,Electric
public,42.666489207960105,2,omnivore,11.142292594147648,736.9163502761777,48.25325288536146,3074.620249809008,3.196437379346029,0.7628130050081605,petrol,2412.220055593811,3,9.4,17,Electric
public,292.0,0,vegan,0.0,0.0,0.0,0.0,['Paper'],25.0,,1574.0,2,12.2,53,Electric
walk/bicycle,16.0,0,vegetarian,0.0,0.0,0.0,0.0,['Plastic'],44.0,,2747.0,3,12.6,51,Electric
public,33.04693510543452,2,omnivore,7.723090857113104,890.5909477797718,42.73107999415717,4183.146963259424,84.78051763119605,7.959019935501155,none,2849.4837719355814,4,9.9,59,Electric
walk/bicycle,4.400594412787889,2,omnivore,7.8109618868772435,153.2285203862126,91.9979883832034,1218.2978578620218,42.68657557541331,1.576501140285529,petrol,1324.666269708174,2,11.7,41,Electric
private,7.147778001267701,0,omnivore,18.08495126315438,247.55165140780971,33.31774896300281,2023.2253872804242,33.43576135674081,4.76224122216983,hybrid,1654.0792402270358,3,17.6,51,Gas
walk/bicycle,43.0,0,pescatarian,0.0,0.0,0.0,0.0,"['Paper', 'Glass']",44.0,,2666.0,3,12.2,41,Electric
private,546.0,0,omnivore,0.0,0.0,0.0,0.0,[],39.0,lpg,2594.0,3,12.2,57,
public,9.10148741388167,2,omnivore,6.519138588700724,664.3130549106555,196.33242534174337,511.0464253735261,24.76899077132153,1.3214588175700503,none,2079.407024912925,3,11.3,31,Gas
private,24.066608906150005,0,omnivore,16.294958952897712,561.5495665071545,100.97363543673148,1224.0774703684006,54.00736115862663,2.664044874012761,none,1944.2203075452196,3,10.7,65,Gas
public,1537.0,0,vegetarian,0.0,0.0,0.0,0.0,"['Paper', 'Plastic', 'Glass']",28.0,,1219.0,2,11.5,52,Electric
private,8766.0,0,vegan,0.0,0.0,0.0,0.0,['Plastic'],14.0,diesel,3987.0,4,10.2,52,
walk/bicycle,32.0,0,omnivore,0.0,0.0,0.0,0.0,"['Plastic', 'Glass', 'Metal']",42.0,,2811.0,3,11.8,51,Electric
public,1433.0,0,vegetarian,0.0,0.0,0.0,0.0,"['Paper', 'Plastic', 'Metal']",45.0,,2865.0,3,11.3,59,Electric
public,305.0,0,vegan,0.0,0.0,0.0,0.0,"['Paper', 'Metal']",35.0,,1962.0,2,12.7,55,Electric
public,31.820093087806722,1,vegetarian,5.941754047073324,475.026231212873,47.54844651633627,1084.4791774944051,59.54348741455626,7.325987012832284,petrol,1173.0837793761652,3,10.3,66,Electric
public,20.68629609789791,5,omnivore,8.161498778903987,948.4837710223201,71.4325870922829,1055.4220625820421,39.43506496975615,2.8505126829868344,hybrid,1994.845439038057,3,16.8,51,Electric
public,1215.0,0,vegetarian,0.0,0.0,0.0,0.0,"['Plastic', 'Glass']",43.0,,1660.0,2,11.5,54,Electric
walk/bicycle,0.09096175948932195,2,vegetarian,0.7832921054266739,495.7844021678459,196.98603001997452,739.5766558567179,31.83915193479906,7.750656712763796,none,1859.3021970532905,3,12.2,29,Gas
private,9734.0,0,pescatarian,0.0,0.0,0.0,0.0,"['Plastic', 'Glass']",0.0,lpg,5444.0,4,8.4,43,
private,7.427932388965957,1,omnivore,13.383166814042307,340.7874010279887,110.82013053083664,1120.6202544874473,51.89207314333678,7.749901717388253,petrol,1763.9042014570198,3,10.6,56,Gas
public,1964.0,0,pescatarian,0.0,0.0,0.0,0.0,"['Plastic', 'Glass']",18.0,,1659.0,2,12.2,43,Electric
walk/bicycle,67.0,0,vegan,0.0,0.0,0.0,0.0,"['Paper', 'Plastic', 'Glass', 'Metal']",35.0,,1646.0,2,11.4,65,Electric
private,16.24271521945424,1,omnivore,3.600194662411529,515.4931786940851,1.5934409605129707,4396.343449677773,23.370604011907847,8.142996992281486,petrol,2273.0018025259246,4,9.7,28,Gas
public,882.0,0,pescatarian,0.0,0.0,0.0,0.0,['Glass'],36.0,,3293.0,3,12.1,53,Electric
private,39.80096391314413,4,omnivore,8.388064152068097,877.125733077662,157.9553280575593,825.1837721050249,80.07662581329043,7.451477224327462,petrol,2465.406438296696,4,8.9,67,Gas
private,6797.0,0,pescatarian,0.0,0.0,0.0,0.0,"['Paper', 'Plastic', 'Glass']",1.0,hybrid,3422.0,3,14.4,61,
walk/bicycle,94.0,0,pescatarian,0.0,0.0,0.0,0.0,"['Paper', 'Plastic', 'Metal']",4.0,,1252.0,1,12.1,74,Electric
private,48.60008303555639,3,omnivore,5.745451103507337,773.0095012291237,158.08559857418047,970.9566465195719,90.18331668239541,3.828980609379001,none,2134.2742109848746,4,8.0,46,Gas
private,8585.0,0,pescatarian,0.0,0.0,0.0,0.0,['Glass'],34.0,lpg,3942.0,4,8.7,49,
walk/bicycle,97.0,0,vegan,0.0,0.0,0.0,0.0,"['Paper', 'Glass', 'Metal']",9.0,,1432.0,2,11.9,66,Electric
public,30.0,0,vegetarian,0.0,0.0,0.0,0.0,['Metal'],10.0,,917.0,1,12.2,55,Electric
public,31.265284163906305,4,omnivore,19.08463880436335,270.85185908480247,190.38112831717103,1775.3772647265807,47.30361237934312,8.060830717038677,petrol,2565.8841436277658,4,9.9,41,Gas
public,1920.0,0,vegetarian,0.0,0.0,0.0,0.0,['Glass'],17.0,,2175.0,2,11.2,54,Electric
walk/bicycle,39.0,0,pescatarian,0.0,0.0,0.0,0.0,['Paper'],34.0,,3080.0,3,11.2,50,Electric
private,34.48744798431515,4,vegan,14.09963863539983,245.81751111928313,173.75368197562088,3960.7665947747905,5.249514730992422,4.155178621754376,petrol,2794.512196523901,4,9.7,16,Gas
walk/bicycle,22.778735420404157,3,vegetarian,15.218123529430507,828.7641520816618,81.13635646918482,3965.794040982316,59.34708553919591,1.3713725457929449,petrol,2659.3531444074156,3,10.1,55,Electric
public,1380.0,0,pescatarian,0.0,0.0,0.0,0.0,"['Plastic', 'Glass']",11.0,,1605.0,2,11.9,57,Electric
walk/bicycle,95.0,0,vegan,0.0,0.0,0.0,0.0,"['Plastic', 'Glass']",33.0,,3569.0,3,11.5,55,Electric
public,3.628093290357209,2,omnivore,15.987794993712308,108.66685645076892,76.09111773231866,2208.028056796923,39.728764457489774,7.987995964197148,none,1811.075279623638,3,11.3,44,Electric
walk/bicycle,40.409910733513385,4,omnivore,10.474518347297339,918.6418663039269,124.96880013484054,4574.728774151616,39.74173165472305,6.158155960660703,diesel,3526.8639805000566,5,10.2,35,Gas
private,5017.0,0,pescatarian,0.0,0.0,0.0,0.0,"['Paper', 'Plastic', 'Glass']",47.0,diesel,3271.0,4,12.0,66,
private,911.0,0,vegan,0.0,0.0,0.0,0.0,['Paper'],38.0,hybrid,3129.0,3,16.9,41,
walk/bicycle,0.0,0,pescatarian,0.0,0.0,0.0,0.0,"['Paper', 'Plastic', 'Glass']",20.0,,1640.0,2,11.8,42,Electric
walk/bicycle,90.0,0,omnivore,0.0,0.0,0.0,0.0,"['Plastic', 'Glass']",31.0,,2661.0,2,12.6,62,Electric
private,8262.0,0,omnivore,0.0,0.0,0.0,0.0,[],33.0,diesel,3999.0,4,10.3,56,
public,304.0,0,vegan,0.0,0.0,0.0,0.0,"['Paper', 'Metal']",45.0,,1078.0,2,12.1,56,Electric
private,38.73898120156606,1,omnivore,18.815364595333598,370.75789432601016,106.46779609222605,617.7662721252198,44.24962266596566,8.730017863222796,petrol,1878.5582999116803,4,9.7,33,Gas
public,810.0,0,omnivore,0.0,0.0,0.0,0.0,"['Paper', 'Glass', 'Metal']",22.0,,851.0,2,11.3,79,Electric
public,21.073182718903666,0,omnivore,0.5858634506024929,291.70553868456216,32.809774051540906,4940.26810353985,76.35211241504133,0.30179136274303797,hybrid,2216.2454091816,3,15.0,63,Electric
walk/bicycle,40.0,0,vegetarian,0.0,0.0,0.0,0.0,"['Paper', 'Glass', 'Metal']",29.0,,1687.0,2,11.5,65,Electric
public,463.0,0,vegan,0.0,0.0,0.0,0.0,['Plastic'],10.0,,2298.0,2,12.5,53,Electric
public,7.995521898333314,2,omnivore,1.7583699333685265,597.1478985014041,132.11590325702028,1713.5372063998364,28.352553143493452,5.904058106755253,petrol,1996.443599415719,3,12.1,39,Gas
private,2.1514628380841003,1,vegetarian,8.823643086209369,157.68613241196002,22.007162506657842,4220.284020857537,70.85523769658587,6.8325603463637306,none,1812.5608273213822,3,11.2,79,Gas
private,5.408084094817434,1,vegetarian,7.300914727799126,509.09534394875476,191.04784713081594,2107.7225274003113,54.21710907100047,0.8775486760289486,diesel,2272.735503185353,3,13.2,40,Gas
public,12.274717159075916,3,omnivore,8.40688747444644,247.43548428637095,83.98308960724347,934.7865672848795,50.9378634713216,0.8714224694590056,electric,1312.5550165427342,2,24.4,45,Electric
private,10.215345824670784,1,omnivore,13.227780626440726,257.458065432137,47.902635188303464,850.7595485899394,18.949616664552416,7.375101397055511,petrol,1264.172473851554,2,12.5,45,Gas
public,1461.0,0,vegetarian,0.0,0.0,0.0,0.0,['Metal'],5.0,,2327.0,2,12.6,50,Electric
walk/bicycle,7.0,0,pescatarian,0.0,0.0,0.0,0.0,"['Paper', 'Plastic', 'Glass']",14.0,,1418.0,2,11.7,51,Electric
public,1612.0,0,pescatarian,0.0,0.0,0.0,0.0,['Plastic'],30.0,,3666.0,3,11.4,48,Electric
walk/bicycle,37.60932790329916,2,omnivore,6.57085095138963,972.5098524037838,50.70095879747569,4529.344054929761,65.07294042154855,2.478323353561671,none,2991.5391362252963,4,9.2,61,Electric
walk/bicycle,7.0,0,vegan,0.0,0.0,0.0,0.0,[],32.0,,1750.0,2,12.0,77,Electric
walk/bicycle,47.64628536529605,3,vegetarian,1.400874246526398,311.43032797366743,12.360398889824985,1791.5917721727633,17.740237311187855,5.298611849227729,petrol,1086.88032011641,3,8.1,39,Electric
public,1278.0,0,omnivore,0.0,0.0,0.0,0.0,['Glass'],30.0,,2744.0,3,11.1,59,Electric
public,37.97038763554475,1,vegetarian,7.316842738813785,109.60759579735245,50.353523739494975,3622.639964874391,56.20437557532211,9.79544147788297,electric,1763.4505314048633,4,21.3,53,Electric
walk/bicycle,74.0,0,vegan,0.0,0.0,0.0,0.0,[],16.0,,1741.0,2,11.5,51,Electric
public,518.0,0,vegetarian,0.0,0.0,0.0,0.0,"['Paper', 'Plastic', 'Glass', 'Metal']",40.0,,1610.0,2,10.8,61,Electric
walk/bicycle,92.0,0,vegan,0.0,0.0,0.0,0.0,"['Paper', 'Plastic']",45.0,,2298.0,3,12.4,72,Electric
public,1056.0,0,vegan,0.0,0.0,0.0,0.0,"['Paper', 'Glass']",2.0,,1960.0,2,10.3,71,Electric
private,10.209031862909951,3,omnivore,17.703875688382563,209.22117729070294,67.13528602320939,4427.371661941941,87.8219251482519,9.59622700519925,hybrid,2721.813115242489,4,17.1,76,Gas
walk/bicycle,81.0,0,vegan,0.0,0.0,0.0,0.0,"['Plastic', 'Glass', 'Metal']",39.0,,2320.0,3,12.8,61,Electric
private,4070.0,0,omnivore,0.0,0.0,0.0,0.0,"['Glass', 'Metal']",37.0,hybrid,2475.0,3,15.6,53,
public,808.0,0,pescatarian,0.0,0.0,0.0,0.0,"['Paper', 'Plastic', 'Metal']",40.0,,3275.0,3,11.1,46,Electric
private,2752.0,0,vegetarian,0.0,0.0,0.0,0.0,"['Paper', 'Metal']",28.0,petrol,1694.0,2,11.5,72,
walk/bicycle,49.568387289531216,2,vegetarian,12.976100879278574,370.75431009587146,162.5775359439245,3946.5291888586903,89.85896580499208,7.914922628289603,none,2681.432617126848,4,8.8,80,Gas
public,1364.0,0,vegetarian,0.0,0.0,0.0,0.0,['Glass'],16.0,,3187.0,3,10.9,52,Electric
walk/bicycle,26.840643170518323,3,omnivore,14.136188501993999,772.4900454777339,4.934979334506662,2109.730802286659,74.57787546298027,6.708140439990443,hybrid,1969.7268004352243,3,15.9,62,Electric
private,6711.0,0,pescatarian,0.0,0.0,0.0,0.0,['Paper'],6.0,hybrid,2344.0,3,13.7,53,
public,1309.0,0,omnivore,0.0,0.0,0.0,0.0,"['Plastic', 'Metal']",13.0,,1275.0,2,11.5,77,Electric
private,4021.0,0,omnivore,0.0,0.0,0.0,0.0,[],49.0,hybrid,2441.0,3,16.9,74,
walk/bicycle,24.0,0,vegetarian,0.0,0.0,0.0,0.0,"['Paper', 'Glass', 'Metal']",16.0,,1085.0,2,10.4,61,Electric
private,1277.0,0,vegetarian,0.0,0.0,0.0,0.0,"['Paper', 'Glass', 'Metal']",28.0,hybrid,1310.0,2,18.8,77,
private,6994.0,0,vegetarian,0.0,0.0,0.0,0.0,"['Glass', 'Metal']",4.0,hybrid,2079.0,2,13.9,45,
private,8881.0,0,pescatarian,0.0,0.0,0.0,0.0,['Paper'],4.0,petrol,4323.0,3,8.5,50,
public,20.502336859996607,0,vegetarian,8.860741937044303,717.3627982337498,199.72146890238466,3024.377640499586,1.2198687658739105,2.993570631007997,petrol,2830.5014069288363,4,11.1,9,Gas
private,33.527141380416545,1,vegetarian,1.2233837676627957,202.13862900475235,13.130867809792267,3730.1087853665877,6.083055087787215,9.590258513155622,diesel,1777.3168237702994,4,11.8,27,Gas
walk/bicycle,95.0,0,omnivore,0.0,0.0,0.0,0.0,[],36.0,,3285.0,3,12.1,63,Electric
private,30.11652020618098,3,vegetarian,16.358727760197066,348.1601926626185,86.78101699582857,2696.216612882522,48.35433711615572,7.792457689790061,none,1846.087192890975,3,9.9,62,Gas
private,5413.0,0,omnivore,0.0,0.0,0.0,0.0,"['Paper', 'Plastic', 'Glass']",14.0,hybrid,2430.0,3,15.9,66,
public,1736.0,0,pescatarian,0.0,0.0,0.0,0.0,"['Paper', 'Plastic', 'Metal']",10.0,,1432.0,2,11.1,45,Electric
